ED,subno
1.4142135623731,9
3.60555127546399,9
3.60555127546399,9
2.23606797749979,9
2.82842712474619,9
2.23606797749979,9
2.23606797749979,9
2.82842712474619,9
3.16227766016838,9
3.16227766016838,9
3.60555127546399,9
2.23606797749979,9
1.4142135623731,9
2.23606797749979,9
1.4142135623731,9
2.23606797749979,9
3.16227766016838,9
3.16227766016838,9
1.4142135623731,9
1.4142135623731,9
2.23606797749979,9
2.82842712474619,9
2.23606797749979,9
1.4142135623731,9
3.60555127546399,9
1.4142135623731,9
2.82842712474619,9
3.16227766016838,9
3.60555127546399,9
3.60555127546399,9
2.23606797749979,9
2.23606797749979,9
1.4142135623731,9
1.4142135623731,9
2.23606797749979,9
3.60555127546399,10
2.23606797749979,10
2.23606797749979,10
1.4142135623731,10
2.23606797749979,10
4.24264068711928,10
3.60555127546399,10
1.4142135623731,10
2.23606797749979,10
3.16227766016838,10
2.23606797749979,10
3.16227766016838,10
4.24264068711928,10
2.82842712474619,10
2.82842712474619,10
3.16227766016838,10
3.60555127546399,10
2.23606797749979,10
3.60555127546399,10
3.16227766016838,10
3.16227766016838,10
1.4142135623731,10
2.23606797749979,10
1.4142135623731,10
2.82842712474619,10
2.82842712474619,10
2.82842712474619,10
1.4142135623731,10
2.82842712474619,10
3.16227766016838,10
1.4142135623731,10
2.23606797749979,10
2.82842712474619,10
3.16227766016838,10
1.4142135623731,10
2.23606797749979,10
2.23606797749979,10
1.4142135623731,10
2.23606797749979,10
1.4142135623731,10
1.4142135623731,10
2.23606797749979,10
2.82842712474619,10
2.82842712474619,10
1.4142135623731,10
2.82842712474619,10
2.23606797749979,10
1.4142135623731,10
3.60555127546399,10
2.82842712474619,10
1.4142135623731,10
3.16227766016838,10
3.16227766016838,10
3.16227766016838,10
3.16227766016838,10
3.16227766016838,10
2.82842712474619,10
2.82842712474619,10
2.23606797749979,10
2.23606797749979,10
3.16227766016838,10
3.16227766016838,10
2.23606797749979,10
2.82842712474619,10
2.23606797749979,10
2.23606797749979,10
3.16227766016838,10
3.16227766016838,10
2.23606797749979,10
2.23606797749979,10
2.23606797749979,10
2.23606797749979,10
2.23606797749979,10
3.16227766016838,10
2.23606797749979,10
2.23606797749979,10
1.4142135623731,10
2.82842712474619,10
2.23606797749979,10
2.82842712474619,10
2.23606797749979,10
2.82842712474619,10
2.23606797749979,10
2.23606797749979,10
2.23606797749979,10
1.4142135623731,10
2.23606797749979,10
2.23606797749979,10
2.82842712474619,10
3.60555127546399,10
3.16227766016838,10
2.82842712474619,10
2.23606797749979,10
1.4142135623731,10
2.23606797749979,10
1.4142135623731,10
3.16227766016838,10
2.23606797749979,10
3.60555127546399,10
2.23606797749979,10
1.4142135623731,10
2.23606797749979,10
1.4142135623731,10
3.16227766016838,10
3.60555127546399,10
3.16227766016838,10
2.82842712474619,10
2.23606797749979,10
2.82842712474619,10
2.82842712474619,10
4.24264068711928,10
3.60555127546399,10
3.60555127546399,10
1.4142135623731,10
1.4142135623731,10
2.82842712474619,10
1.4142135623731,10
3.60555127546399,10
3.16227766016838,10
2.23606797749979,10
2.23606797749979,10
1.4142135623731,10
1.4142135623731,10
2.23606797749979,10
2.82842712474619,10
2.82842712474619,10
4.24264068711928,10
2.82842712474619,10
2.82842712474619,10
1.4142135623731,10
3.60555127546399,10
2.82842712474619,10
2.23606797749979,10
3.16227766016838,10
3.16227766016838,10
1.4142135623731,10
1.4142135623731,10
1.4142135623731,10
1.4142135623731,10
2.23606797749979,10
1.4142135623731,10
1.4142135623731,10
2.23606797749979,10
2.82842712474619,10
1.4142135623731,10
3.60555127546399,10
1.4142135623731,10
2.23606797749979,10
2.23606797749979,10
2.82842712474619,10
3.60555127546399,10
2.23606797749979,10
2.82842712474619,10
3.60555127546399,10
3.60555127546399,10
2.23606797749979,10
1.4142135623731,10
1.4142135623731,10
2.82842712474619,10
1.4142135623731,10
2.82842712474619,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
3.16227766016838,11
2.82842712474619,11
2.23606797749979,11
3.60555127546399,11
2.82842712474619,11
2.82842712474619,11
2.82842712474619,11
1.4142135623731,11
3.16227766016838,11
2.23606797749979,11
2.23606797749979,11
1.4142135623731,11
1.4142135623731,11
3.16227766016838,11
3.16227766016838,11
4.24264068711928,11
2.82842712474619,11
2.23606797749979,11
2.82842712474619,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
1.4142135623731,11
2.23606797749979,11
2.82842712474619,11
3.60555127546399,11
2.82842712474619,11
2.23606797749979,11
3.16227766016838,11
2.23606797749979,11
2.82842712474619,11
2.23606797749979,11
1.4142135623731,11
3.60555127546399,11
2.82842712474619,11
3.16227766016838,11
1.4142135623731,11
2.82842712474619,11
2.82842712474619,11
3.60555127546399,11
1.4142135623731,11
1.4142135623731,11
1.4142135623731,11
2.23606797749979,11
2.82842712474619,11
1.4142135623731,11
3.60555127546399,11
2.23606797749979,11
1.4142135623731,11
1.4142135623731,11
1.4142135623731,11
3.60555127546399,11
3.16227766016838,11
2.23606797749979,11
2.23606797749979,11
1.4142135623731,11
3.16227766016838,11
2.82842712474619,11
2.82842712474619,11
1.4142135623731,11
2.82842712474619,11
3.16227766016838,11
1.4142135623731,11
2.82842712474619,11
3.16227766016838,11
3.16227766016838,11
3.60555127546399,11
2.23606797749979,11
1.4142135623731,11
2.23606797749979,11
2.23606797749979,11
2.82842712474619,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
2.23606797749979,11
2.23606797749979,11
2.82842712474619,11
1.4142135623731,11
1.4142135623731,11
3.60555127546399,11
3.16227766016838,11
2.82842712474619,11
3.16227766016838,11
3.16227766016838,11
3.60555127546399,11
2.23606797749979,11
1.4142135623731,11
2.23606797749979,11
1.4142135623731,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
1.4142135623731,11
1.4142135623731,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
2.23606797749979,11
2.82842712474619,11
2.23606797749979,11
1.4142135623731,11
2.23606797749979,11
1.4142135623731,11
3.16227766016838,11
3.16227766016838,11
3.16227766016838,11
1.4142135623731,11
3.60555127546399,11
1.4142135623731,11
3.16227766016838,11
4.24264068711928,11
1.4142135623731,11
3.16227766016838,11
4.24264068711928,11
2.82842712474619,11
1.4142135623731,11
1.4142135623731,11
2.23606797749979,11
2.82842712474619,11
2.23606797749979,11
2.82842712474619,11
3.60555127546399,11
3.60555127546399,11
3.60555127546399,11
1.4142135623731,11
2.82842712474619,11
2.23606797749979,11
4.24264068711928,11
1.4142135623731,11
1.4142135623731,11
3.60555127546399,11
3.60555127546399,11
2.23606797749979,11
2.23606797749979,11
1.4142135623731,11
2.23606797749979,11
2.82842712474619,11
2.23606797749979,11
2.23606797749979,11
2.23606797749979,11
3.16227766016838,11
3.16227766016838,11
1.4142135623731,11
2.23606797749979,11
3.16227766016838,11
2.23606797749979,11
2.23606797749979,11
2.23606797749979,11
3.16227766016838,11
2.23606797749979,11
3.60555127546399,11
1.4142135623731,11
2.23606797749979,11
2.23606797749979,11
3.16227766016838,11
3.60555127546399,12
2.23606797749979,12
1.4142135623731,12
3.16227766016838,12
3.16227766016838,12
1.4142135623731,12
3.60555127546399,12
4.24264068711928,12
2.82842712474619,12
1.4142135623731,12
1.4142135623731,12
4.24264068711928,12
3.16227766016838,12
2.23606797749979,12
2.23606797749979,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
2.23606797749979,12
2.23606797749979,12
3.16227766016838,12
2.23606797749979,12
2.82842712474619,12
2.23606797749979,12
3.60555127546399,12
3.16227766016838,12
2.82842712474619,12
3.16227766016838,12
3.60555127546399,12
1.4142135623731,12
2.82842712474619,12
1.4142135623731,12
2.23606797749979,12
1.4142135623731,12
3.60555127546399,12
3.16227766016838,12
1.4142135623731,12
2.82842712474619,12
2.23606797749979,12
3.16227766016838,12
3.16227766016838,12
2.82842712474619,12
1.4142135623731,12
2.82842712474619,12
2.23606797749979,12
3.16227766016838,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
2.82842712474619,12
2.23606797749979,12
2.23606797749979,12
2.82842712474619,12
1.4142135623731,12
2.82842712474619,12
2.82842712474619,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
3.16227766016838,12
2.23606797749979,12
3.60555127546399,12
2.23606797749979,12
3.16227766016838,12
2.82842712474619,12
2.23606797749979,12
4.24264068711928,12
3.16227766016838,12
3.16227766016838,12
3.16227766016838,12
2.82842712474619,12
1.4142135623731,12
2.23606797749979,12
3.16227766016838,12
3.60555127546399,12
2.82842712474619,12
3.60555127546399,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
2.23606797749979,12
2.23606797749979,12
2.82842712474619,12
2.23606797749979,12
1.4142135623731,12
2.23606797749979,12
1.4142135623731,12
2.82842712474619,12
3.60555127546399,12
1.4142135623731,12
2.82842712474619,12
2.82842712474619,12
3.60555127546399,12
2.82842712474619,12
2.23606797749979,12
4.24264068711928,12
2.82842712474619,12
2.23606797749979,12
2.23606797749979,12
3.16227766016838,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
2.82842712474619,12
2.82842712474619,12
2.23606797749979,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
2.23606797749979,12
3.60555127546399,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
1.4142135623731,12
2.23606797749979,12
3.60555127546399,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
3.16227766016838,12
1.4142135623731,12
2.23606797749979,12
3.60555127546399,12
1.4142135623731,12
3.16227766016838,12
2.82842712474619,12
2.82842712474619,12
2.23606797749979,12
2.23606797749979,12
2.82842712474619,12
3.16227766016838,12
3.16227766016838,12
2.23606797749979,12
2.82842712474619,12
1.4142135623731,12
1.4142135623731,12
1.4142135623731,12
3.60555127546399,12
3.16227766016838,12
3.16227766016838,12
2.82842712474619,12
3.60555127546399,12
2.82842712474619,12
2.82842712474619,12
3.16227766016838,12
2.23606797749979,12
1.4142135623731,12
2.23606797749979,12
2.23606797749979,12
2.23606797749979,12
1.4142135623731,12
2.82842712474619,12
2.82842712474619,12
3.60555127546399,12
2.82842712474619,12
3.60555127546399,13
3.16227766016838,13
2.82842712474619,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
2.23606797749979,13
2.82842712474619,13
1.4142135623731,13
2.82842712474619,13
3.16227766016838,13
1.4142135623731,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
3.16227766016838,13
3.60555127546399,13
2.23606797749979,13
1.4142135623731,13
1.4142135623731,13
1.4142135623731,13
1.4142135623731,13
2.82842712474619,13
3.60555127546399,13
1.4142135623731,13
2.23606797749979,13
2.82842712474619,13
2.23606797749979,13
2.82842712474619,13
3.60555127546399,13
2.23606797749979,13
2.82842712474619,13
1.4142135623731,13
2.23606797749979,13
2.23606797749979,13
1.4142135623731,13
4.24264068711928,13
2.23606797749979,13
2.82842712474619,13
3.16227766016838,13
1.4142135623731,13
2.23606797749979,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
3.16227766016838,13
2.23606797749979,13
1.4142135623731,13
3.16227766016838,13
3.16227766016838,13
3.60555127546399,13
2.23606797749979,13
3.16227766016838,13
3.16227766016838,13
1.4142135623731,13
3.60555127546399,13
3.60555127546399,13
2.23606797749979,13
2.23606797749979,13
3.16227766016838,13
3.16227766016838,13
1.4142135623731,13
2.82842712474619,13
3.16227766016838,13
3.16227766016838,13
1.4142135623731,13
4.24264068711928,13
3.60555127546399,13
2.23606797749979,13
2.23606797749979,13
1.4142135623731,13
2.82842712474619,13
3.60555127546399,13
1.4142135623731,13
2.23606797749979,13
1.4142135623731,13
2.82842712474619,13
3.60555127546399,13
2.82842712474619,13
2.23606797749979,13
1.4142135623731,13
1.4142135623731,13
3.16227766016838,13
1.4142135623731,13
3.60555127546399,13
1.4142135623731,13
1.4142135623731,13
2.82842712474619,13
3.60555127546399,13
2.82842712474619,13
2.23606797749979,13
1.4142135623731,13
2.82842712474619,13
3.16227766016838,13
1.4142135623731,13
2.82842712474619,13
1.4142135623731,13
3.16227766016838,13
3.16227766016838,13
3.60555127546399,13
2.23606797749979,13
2.82842712474619,13
3.16227766016838,13
2.82842712474619,13
1.4142135623731,13
3.16227766016838,13
3.16227766016838,13
2.23606797749979,13
1.4142135623731,13
2.23606797749979,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
2.82842712474619,13
1.4142135623731,13
3.60555127546399,13
2.23606797749979,13
2.23606797749979,13
1.4142135623731,13
3.16227766016838,13
3.60555127546399,13
2.23606797749979,13
2.23606797749979,13
3.16227766016838,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
2.23606797749979,13
1.4142135623731,13
1.4142135623731,13
2.82842712474619,13
1.4142135623731,13
2.23606797749979,13
2.23606797749979,13
3.16227766016838,13
2.23606797749979,13
1.4142135623731,13
3.16227766016838,13
2.82842712474619,13
2.23606797749979,13
2.23606797749979,13
2.23606797749979,13
2.82842712474619,13
2.23606797749979,13
2.82842712474619,13
4.24264068711928,13
2.82842712474619,13
2.82842712474619,13
2.82842712474619,13
3.60555127546399,13
1.4142135623731,13
1.4142135623731,13
2.23606797749979,13
2.23606797749979,13
2.23606797749979,13
1.4142135623731,13
4.24264068711928,13
3.60555127546399,14
1.4142135623731,14
2.23606797749979,14
3.60555127546399,14
2.23606797749979,14
3.60555127546399,14
3.60555127546399,14
3.16227766016838,14
3.16227766016838,14
1.4142135623731,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
3.60555127546399,14
3.60555127546399,14
1.4142135623731,14
2.82842712474619,14
2.23606797749979,14
1.4142135623731,14
2.23606797749979,14
1.4142135623731,14
2.23606797749979,14
1.4142135623731,14
2.82842712474619,14
3.60555127546399,14
3.16227766016838,14
2.23606797749979,14
2.82842712474619,14
1.4142135623731,14
2.23606797749979,14
2.82842712474619,14
3.16227766016838,14
2.82842712474619,14
2.23606797749979,14
3.16227766016838,14
2.23606797749979,14
2.23606797749979,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
2.82842712474619,14
1.4142135623731,14
2.23606797749979,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
3.16227766016838,14
2.23606797749979,14
2.23606797749979,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
1.4142135623731,14
2.82842712474619,14
2.82842712474619,14
2.23606797749979,14
3.16227766016838,14
2.23606797749979,14
3.60555127546399,14
3.16227766016838,14
2.23606797749979,14
1.4142135623731,14
2.82842712474619,14
2.23606797749979,14
2.23606797749979,14
2.23606797749979,14
3.60555127546399,14
4.24264068711928,14
3.16227766016838,14
3.60555127546399,14
2.82842712474619,14
3.16227766016838,14
4.24264068711928,14
2.82842712474619,14
1.4142135623731,14
1.4142135623731,14
1.4142135623731,14
2.23606797749979,14
1.4142135623731,14
2.82842712474619,14
2.82842712474619,14
3.60555127546399,14
2.82842712474619,14
1.4142135623731,14
2.82842712474619,14
2.23606797749979,14
2.23606797749979,14
1.4142135623731,14
2.82842712474619,14
1.4142135623731,14
2.23606797749979,14
2.82842712474619,14
3.16227766016838,14
3.16227766016838,14
3.16227766016838,14
1.4142135623731,14
1.4142135623731,14
3.60555127546399,14
3.60555127546399,14
2.82842712474619,14
1.4142135623731,14
4.24264068711928,14
2.82842712474619,14
2.23606797749979,14
3.60555127546399,14
3.16227766016838,14
1.4142135623731,14
3.16227766016838,14
2.82842712474619,14
2.23606797749979,14
2.23606797749979,14
3.16227766016838,14
3.16227766016838,14
2.82842712474619,14
2.23606797749979,14
2.82842712474619,14
2.23606797749979,14
2.82842712474619,14
1.4142135623731,14
2.82842712474619,14
2.23606797749979,14
1.4142135623731,14
3.16227766016838,14
2.23606797749979,14
1.4142135623731,14
1.4142135623731,14
2.82842712474619,14
1.4142135623731,14
2.23606797749979,14
2.23606797749979,14
1.4142135623731,14
2.23606797749979,14
1.4142135623731,14
1.4142135623731,14
2.23606797749979,14
1.4142135623731,14
3.60555127546399,14
3.16227766016838,14
2.23606797749979,14
3.16227766016838,14
2.23606797749979,14
2.23606797749979,14
1.4142135623731,14
3.16227766016838,14
3.16227766016838,14
1.4142135623731,14
2.82842712474619,14
1.4142135623731,14
1.4142135623731,14
2.23606797749979,14
2.82842712474619,14
3.16227766016838,14
4.24264068711928,14
3.60555127546399,14
1.4142135623731,14
3.16227766016838,14
1.4142135623731,14
1.4142135623731,15
2.23606797749979,15
1.4142135623731,15
3.60555127546399,15
3.16227766016838,15
2.82842712474619,15
2.82842712474619,15
3.16227766016838,15
1.4142135623731,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
3.60555127546399,15
2.23606797749979,15
2.82842712474619,15
4.24264068711928,15
2.23606797749979,15
1.4142135623731,15
2.23606797749979,15
3.16227766016838,15
2.82842712474619,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
2.82842712474619,15
3.60555127546399,15
2.23606797749979,15
3.16227766016838,15
1.4142135623731,15
2.23606797749979,15
2.82842712474619,15
3.16227766016838,15
3.16227766016838,15
2.82842712474619,15
2.82842712474619,15
1.4142135623731,15
2.82842712474619,15
2.82842712474619,15
2.23606797749979,15
2.23606797749979,15
2.23606797749979,15
2.23606797749979,15
3.16227766016838,15
2.82842712474619,15
3.16227766016838,15
4.24264068711928,15
3.16227766016838,15
2.82842712474619,15
1.4142135623731,15
2.82842712474619,15
1.4142135623731,15
2.82842712474619,15
3.60555127546399,15
1.4142135623731,15
1.4142135623731,15
2.23606797749979,15
3.60555127546399,15
3.16227766016838,15
1.4142135623731,15
1.4142135623731,15
2.23606797749979,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
2.23606797749979,15
2.23606797749979,15
3.60555127546399,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
1.4142135623731,15
3.60555127546399,15
2.23606797749979,15
1.4142135623731,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
2.23606797749979,15
2.23606797749979,15
3.16227766016838,15
1.4142135623731,15
2.82842712474619,15
1.4142135623731,15
1.4142135623731,15
3.16227766016838,15
1.4142135623731,15
2.23606797749979,15
4.24264068711928,15
3.16227766016838,15
1.4142135623731,15
3.16227766016838,15
3.60555127546399,15
3.16227766016838,15
2.82842712474619,15
3.16227766016838,15
3.16227766016838,15
1.4142135623731,15
3.60555127546399,15
1.4142135623731,15
2.23606797749979,15
3.60555127546399,15
3.16227766016838,15
2.82842712474619,15
3.60555127546399,15
4.24264068711928,15
3.16227766016838,15
3.16227766016838,15
3.16227766016838,15
2.23606797749979,15
2.23606797749979,15
3.16227766016838,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
3.16227766016838,15
1.4142135623731,15
2.23606797749979,15
1.4142135623731,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
1.4142135623731,15
2.23606797749979,15
2.82842712474619,15
2.23606797749979,15
2.23606797749979,15
3.60555127546399,15
2.23606797749979,15
2.82842712474619,15
2.82842712474619,15
2.23606797749979,15
2.23606797749979,15
2.23606797749979,15
1.4142135623731,15
3.60555127546399,15
3.60555127546399,15
2.23606797749979,15
1.4142135623731,15
1.4142135623731,15
3.16227766016838,15
2.23606797749979,15
2.23606797749979,15
2.23606797749979,15
2.23606797749979,15
2.82842712474619,15
1.4142135623731,15
3.60555127546399,15
2.82842712474619,15
3.60555127546399,15
2.82842712474619,15
2.23606797749979,15
1.4142135623731,15
2.23606797749979,15
2.82842712474619,15
1.4142135623731,15
2.82842712474619,15
1.4142135623731,15
2.23606797749979,16
2.23606797749979,16
2.82842712474619,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
2.23606797749979,16
2.82842712474619,16
2.23606797749979,16
2.82842712474619,16
2.82842712474619,16
2.82842712474619,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
3.60555127546399,16
1.4142135623731,16
3.60555127546399,16
3.16227766016838,16
2.82842712474619,16
1.4142135623731,16
1.4142135623731,16
2.23606797749979,16
3.16227766016838,16
2.82842712474619,16
3.16227766016838,16
1.4142135623731,16
2.82842712474619,16
2.23606797749979,16
2.23606797749979,16
3.60555127546399,16
3.16227766016838,16
2.23606797749979,16
2.82842712474619,16
1.4142135623731,16
2.23606797749979,16
3.60555127546399,16
3.60555127546399,16
2.82842712474619,16
1.4142135623731,16
1.4142135623731,16
2.82842712474619,16
3.16227766016838,16
1.4142135623731,16
3.60555127546399,16
2.23606797749979,16
2.82842712474619,16
2.23606797749979,16
2.82842712474619,16
3.60555127546399,16
3.60555127546399,16
3.16227766016838,16
2.82842712474619,16
2.82842712474619,16
2.23606797749979,16
3.60555127546399,16
3.60555127546399,16
3.16227766016838,16
2.23606797749979,16
3.16227766016838,16
1.4142135623731,16
2.23606797749979,16
2.23606797749979,16
1.4142135623731,16
1.4142135623731,16
3.16227766016838,16
3.16227766016838,16
3.16227766016838,16
1.4142135623731,16
2.23606797749979,16
2.23606797749979,16
1.4142135623731,16
3.16227766016838,16
2.82842712474619,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
2.82842712474619,16
3.16227766016838,16
2.23606797749979,16
2.23606797749979,16
3.16227766016838,16
3.16227766016838,16
2.23606797749979,16
3.16227766016838,16
2.23606797749979,16
2.23606797749979,16
2.23606797749979,16
2.23606797749979,16
2.23606797749979,16
2.82842712474619,16
2.23606797749979,16
2.23606797749979,16
4.24264068711928,16
3.60555127546399,16
2.82842712474619,16
3.16227766016838,16
1.4142135623731,16
2.82842712474619,16
3.60555127546399,16
2.82842712474619,16
2.82842712474619,16
1.4142135623731,16
2.23606797749979,16
3.16227766016838,16
2.82842712474619,16
1.4142135623731,16
2.23606797749979,16
3.60555127546399,16
2.82842712474619,16
1.4142135623731,16
3.16227766016838,16
1.4142135623731,16
1.4142135623731,16
2.23606797749979,16
2.82842712474619,16
2.82842712474619,16
3.16227766016838,16
2.82842712474619,16
3.60555127546399,16
1.4142135623731,16
2.23606797749979,16
1.4142135623731,16
1.4142135623731,16
1.4142135623731,16
3.60555127546399,16
3.16227766016838,16
4.24264068711928,16
1.4142135623731,16
1.4142135623731,16
2.23606797749979,16
2.82842712474619,16
2.82842712474619,16
3.16227766016838,16
1.4142135623731,16
2.23606797749979,16
3.16227766016838,16
2.23606797749979,16
1.4142135623731,16
3.16227766016838,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
1.4142135623731,16
2.23606797749979,16
2.23606797749979,16
1.4142135623731,16
4.24264068711928,16
3.60555127546399,16
2.82842712474619,16
2.23606797749979,16
2.23606797749979,16
2.82842712474619,16
1.4142135623731,16
1.4142135623731,16
4.24264068711928,16
2.82842712474619,16
2.23606797749979,16
2.82842712474619,17
2.82842712474619,17
2.82842712474619,17
2.23606797749979,17
2.23606797749979,17
1.4142135623731,17
3.60555127546399,17
2.82842712474619,17
2.23606797749979,17
3.60555127546399,17
2.23606797749979,17
1.4142135623731,17
3.16227766016838,17
1.4142135623731,17
2.23606797749979,17
2.23606797749979,17
1.4142135623731,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
3.16227766016838,17
2.23606797749979,17
3.60555127546399,17
3.60555127546399,17
1.4142135623731,17
2.82842712474619,17
2.23606797749979,17
2.23606797749979,17
1.4142135623731,17
2.23606797749979,17
1.4142135623731,17
2.82842712474619,17
2.23606797749979,17
2.82842712474619,17
2.82842712474619,17
3.16227766016838,17
3.16227766016838,17
2.82842712474619,17
3.16227766016838,17
2.82842712474619,17
2.23606797749979,17
1.4142135623731,17
1.4142135623731,17
1.4142135623731,17
1.4142135623731,17
2.23606797749979,17
1.4142135623731,17
2.23606797749979,17
3.16227766016838,17
2.82842712474619,17
3.60555127546399,17
1.4142135623731,17
3.16227766016838,17
3.60555127546399,17
2.82842712474619,17
2.82842712474619,17
3.16227766016838,17
2.82842712474619,17
1.4142135623731,17
3.16227766016838,17
2.82842712474619,17
1.4142135623731,17
3.16227766016838,17
2.23606797749979,17
2.23606797749979,17
3.16227766016838,17
3.60555127546399,17
2.23606797749979,17
4.24264068711928,17
1.4142135623731,17
1.4142135623731,17
2.23606797749979,17
4.24264068711928,17
2.82842712474619,17
1.4142135623731,17
4.24264068711928,17
2.23606797749979,17
1.4142135623731,17
3.60555127546399,17
3.60555127546399,17
1.4142135623731,17
1.4142135623731,17
2.82842712474619,17
1.4142135623731,17
3.60555127546399,17
2.23606797749979,17
2.23606797749979,17
2.82842712474619,17
3.16227766016838,17
2.23606797749979,17
2.82842712474619,17
3.60555127546399,17
1.4142135623731,17
2.82842712474619,17
2.82842712474619,17
1.4142135623731,17
2.82842712474619,17
1.4142135623731,17
3.16227766016838,17
3.16227766016838,17
3.16227766016838,17
2.82842712474619,17
3.16227766016838,17
1.4142135623731,17
3.60555127546399,17
2.23606797749979,17
2.82842712474619,17
4.24264068711928,17
2.23606797749979,17
2.23606797749979,17
3.16227766016838,17
3.16227766016838,17
2.23606797749979,17
3.16227766016838,17
3.60555127546399,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
3.60555127546399,17
2.82842712474619,17
1.4142135623731,17
2.82842712474619,17
2.23606797749979,17
2.82842712474619,17
2.23606797749979,17
2.82842712474619,17
1.4142135623731,17
3.16227766016838,17
2.23606797749979,17
2.23606797749979,17
2.23606797749979,17
3.16227766016838,17
2.23606797749979,17
3.16227766016838,17
1.4142135623731,17
2.23606797749979,17
2.23606797749979,17
1.4142135623731,17
1.4142135623731,17
2.23606797749979,17
2.82842712474619,17
2.82842712474619,17
1.4142135623731,17
2.23606797749979,17
3.16227766016838,17
2.82842712474619,17
1.4142135623731,17
1.4142135623731,17
2.23606797749979,17
3.16227766016838,17
2.82842712474619,17
3.60555127546399,17
3.60555127546399,17
2.23606797749979,17
1.4142135623731,17
1.4142135623731,17
2.82842712474619,18
1.4142135623731,18
2.23606797749979,18
3.60555127546399,18
3.16227766016838,18
1.4142135623731,18
2.23606797749979,18
1.4142135623731,18
1.4142135623731,18
2.82842712474619,18
1.4142135623731,18
1.4142135623731,18
2.82842712474619,18
3.60555127546399,18
2.82842712474619,18
2.23606797749979,18
2.23606797749979,18
2.23606797749979,18
2.23606797749979,18
2.82842712474619,18
3.16227766016838,18
4.24264068711928,18
3.60555127546399,18
3.16227766016838,18
3.60555127546399,18
3.16227766016838,18
3.16227766016838,18
2.23606797749979,18
2.82842712474619,18
2.82842712474619,18
2.82842712474619,18
2.23606797749979,18
1.4142135623731,18
2.82842712474619,18
2.23606797749979,18
1.4142135623731,18
2.23606797749979,18
2.82842712474619,18
2.23606797749979,18
2.82842712474619,18
1.4142135623731,18
2.23606797749979,18
2.23606797749979,18
2.23606797749979,18
2.23606797749979,18
3.60555127546399,18
3.16227766016838,18
3.60555127546399,18
3.60555127546399,18
4.24264068711928,18
3.16227766016838,18
2.23606797749979,18
3.60555127546399,18
3.60555127546399,18
2.23606797749979,18
1.4142135623731,18
1.4142135623731,18
1.4142135623731,18
3.60555127546399,18
2.23606797749979,18
1.4142135623731,18
1.4142135623731,18
2.82842712474619,18
2.23606797749979,18
2.82842712474619,18
4.24264068711928,18
3.16227766016838,18
2.23606797749979,18
1.4142135623731,18
2.23606797749979,18
2.23606797749979,18
2.82842712474619,18
3.16227766016838,18
3.16227766016838,18
2.23606797749979,18
1.4142135623731,18
3.60555127546399,18
2.82842712474619,18
2.82842712474619,18
3.16227766016838,18
3.16227766016838,18
2.23606797749979,18
1.4142135623731,18
2.23606797749979,18
